C:\Users\lanry\Desktop\kreathief\utils\geometryOracle.ts: line 89, col 30, Warning - Unexpected any. Specify a different type. (@typescript-eslint/no-explicit-any)
C:\Users\lanry\Desktop\kreathief\utils\geometryOracle.ts: line 118, col 36, Warning - Unexpected any. Specify a different type. (@typescript-eslint/no-explicit-any)
C:\Users\lanry\Desktop\kreathief\utils\geometryOracle.ts: line 119, col 36, Warning - Unexpected any. Specify a different type. (@typescript-eslint/no-explicit-any)
C:\Users\lanry\Desktop\kreathief\utils\layerRendering.ts: line 131, col 51, Warning - Unexpected any. Specify a different type. (@typescript-eslint/no-explicit-any)
C:\Users\lanry\Desktop\kreathief\utils\layerRendering.ts: line 131, col 106, Warning - Unexpected any. Specify a different type. (@typescript-eslint/no-explicit-any)
C:\Users\lanry\Desktop\kreathief\utils\layerRendering.ts: line 138, col 27, Warning - Unexpected any. Specify a different type. (@typescript-eslint/no-explicit-any)
C:\Users\lanry\Desktop\kreathief\utils\layerRendering.ts: line 139, col 28, Warning - Unexpected any. Specify a different type. (@typescript-eslint/no-explicit-any)
C:\Users\lanry\Desktop\kreathief\utils\layoutUtils.ts: line 31, col 39, Warning - Unexpected any. Specify a different type. (@typescript-eslint/no-explicit-any)
C:\Users\lanry\Desktop\kreathief\utils\layoutUtils.ts: line 38, col 21, Warning - Unexpected any. Specify a different type. (@typescript-eslint/no-explicit-any)
C:\Users\lanry\Desktop\kreathief\utils\layoutUtils.ts: line 104, col 28, Warning - Unexpected any. Specify a different type. (@typescript-eslint/no-explicit-any)
C:\Users\lanry\Desktop\kreathief\utils\layoutUtils.ts: line 106, col 71, Warning - Unexpected any. Specify a different type. (@typescript-eslint/no-explicit-any)
C:\Users\lanry\Desktop\kreathief\utils\layoutUtils.ts: line 111, col 23, Warning - Unexpected any. Specify a different type. (@typescript-eslint/no-explicit-any)
C:\Users\lanry\Desktop\kreathief\utils\layoutUtils.ts: line 135, col 30, Warning - Unexpected any. Specify a different type. (@typescript-eslint/no-explicit-any)
C:\Users\lanry\Desktop\kreathief\utils\layoutUtils.ts: line 135, col 74, Warning - Unexpected any. Specify a different type. (@typescript-eslint/no-explicit-any)
C:\Users\lanry\Desktop\kreathief\utils\layoutUtils.ts: line 142, col 30, Warning - Unexpected any. Specify a different type. (@typescript-eslint/no-explicit-any)
C:\Users\lanry\Desktop\kreathief\utils\layoutUtils.ts: line 143, col 28, Warning - Unexpected any. Specify a different type. (@typescript-eslint/no-explicit-any)
C:\Users\lanry\Desktop\kreathief\utils\layoutUtils.ts: line 148, col 23, Warning - Unexpected any. Specify a different type. (@typescript-eslint/no-explicit-any)
C:\Users\lanry\Desktop\kreathief\utils\layoutUtils.ts: line 178, col 40, Warning - Unexpected any. Specify a different type. (@typescript-eslint/no-explicit-any)
C:\Users\lanry\Desktop\kreathief\utils\layoutUtils.ts: line 215, col 21, Warning - Unexpected any. Specify a different type. (@typescript-eslint/no-explicit-any)
C:\Users\lanry\Desktop\kreathief\utils\textRendering.ts: line 137, col 11, Error - Unexpected lexical declaration in case block. (no-case-declarations)
C:\Users\lanry\Desktop\kreathief\utils\textRendering.ts: line 143, col 11, Error - Unexpected lexical declaration in case block. (no-case-declarations)
C:\Users\lanry\Desktop\kreathief\utils\textRendering.ts: line 150, col 11, Error - Unexpected lexical declaration in case block. (no-case-declarations)
C:\Users\lanry\Desktop\kreathief\utils\textRendering.ts: line 156, col 11, Error - Unexpected lexical declaration in case block. (no-case-declarations)
C:\Users\lanry\Desktop\kreathief\utils\textRendering.ts: line 163, col 11, Error - Unexpected lexical declaration in case block. (no-case-declarations)
C:\Users\lanry\Desktop\kreathief\utils\textRendering.ts: line 165, col 11, Error - Unexpected lexical declaration in case block. (no-case-declarations)
C:\Users\lanry\Desktop\kreathief\utils\textRendering.ts: line 171, col 11, Error - Unexpected lexical declaration in case block. (no-case-declarations)
C:\Users\lanry\Desktop\kreathief\utils\textRendering.ts: line 172, col 11, Error - Unexpected lexical declaration in case block. (no-case-declarations)
C:\Users\lanry\Desktop\kreathief\utils\textRendering.ts: line 180, col 11, Error - Unexpected lexical declaration in case block. (no-case-declarations)
C:\Users\lanry\Desktop\kreathief\utils\textRendering.ts: line 181, col 11, Error - Unexpected lexical declaration in case block. (no-case-declarations)
C:\Users\lanry\Desktop\kreathief\utils\textRendering.ts: line 194, col 11, Error - Unexpected lexical declaration in case block. (no-case-declarations)
C:\Users\lanry\Desktop\kreathief\utils\textRendering.ts: line 195, col 11, Error - Unexpected lexical declaration in case block. (no-case-declarations)
C:\Users\lanry\Desktop\kreathief\vitest.config.ts: line 13, col 6, Warning - Unexpected any. Specify a different type. (@typescript-eslint/no-explicit-any)
C:\Users\lanry\Desktop\kreathief\workers\heavy.worker.ts: line 48, col 19, Warning - Unexpected any. Specify a different type. (@typescript-eslint/no-explicit-any)
C:\Users\lanry\Desktop\kreathief\workers\heavy.worker.ts: line 60, col 53, Warning - Unexpected any. Specify a different type. (@typescript-eslint/no-explicit-any)
C:\Users\lanry\Desktop\kreathief\workers\heavy.worker.ts: line 218, col 79, Warning - Unexpected any. Specify a different type. (@typescript-eslint/no-explicit-any)
C:\Users\lanry\Desktop\kreathief\workers\psd.worker.ts: line 27, col 12, Warning - Unexpected any. Specify a different type. (@typescript-eslint/no-explicit-any)
C:\Users\lanry\Desktop\kreathief\workers\psd.worker.ts: line 28, col 12, Warning - Unexpected any. Specify a different type. (@typescript-eslint/no-explicit-any)
C:\Users\lanry\Desktop\kreathief\workers\psd.worker.ts: line 44, col 19, Warning - Unexpected any. Specify a different type. (@typescript-eslint/no-explicit-any)
C:\Users\lanry\Desktop\kreathief\workers\psd.worker.ts: line 109, col 17, Warning - Unexpected any. Specify a different type. (@typescript-eslint/no-explicit-any)
C:\Users\lanry\Desktop\kreathief\workers\psd.worker.ts: line 110, col 17, Warning - Unexpected any. Specify a different type. (@typescript-eslint/no-explicit-any)
C:\Users\lanry\Desktop\kreathief\workers\psd.worker.ts: line 112, col 24, Warning - Unexpected any. Specify a different type. (@typescript-eslint/no-explicit-any)
C:\Users\lanry\Desktop\kreathief\workers\psd.worker.ts: line 126, col 33, Warning - Unexpected any. Specify a different type. (@typescript-eslint/no-explicit-any)
C:\Users\lanry\Desktop\kreathief\workers\psd.worker.ts: line 144, col 33, Warning - Unexpected any. Specify a different type. (@typescript-eslint/no-explicit-any)
C:\Users\lanry\Desktop\kreathief\workers\psd.worker.ts: line 157, col 32, Warning - Unexpected any. Specify a different type. (@typescript-eslint/no-explicit-any)
C:\Users\lanry\Desktop\kreathief\workers\psd.worker.ts: line 178, col 45, Warning - Unexpected any. Specify a different type. (@typescript-eslint/no-explicit-any)
C:\Users\lanry\Desktop\kreathief\workers\psd.worker.ts: line 262, col 20, Warning - Unexpected any. Specify a different type. (@typescript-eslint/no-explicit-any)
C:\Users\lanry\Desktop\kreathief\workers\psd.worker.ts: line 309, col 19, Warning - Unexpected any. Specify a different type. (@typescript-eslint/no-explicit-any)

400 problems
